video_id,video_topic,comment,like,tanggal,comment_clean,platform,reply_count,clean_comment,comment_length,engagement_score
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Terimakasih dr sung, sangat bermanfaat untuk komunitas diet sy.",9,2018-01-05T05:27:27Z,terimakasih dr sung sangat bermanfaat untuk komunitas diet sy,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,mau tanya dok bagaimana cara menurunkan kadar kolesterol dlm tubuh tanpa obat obatan trimakasih,0,2018-01-05T03:59:48Z,mau tanya dok bagaimana cara menurunkan kadar kolesterol dlm tubuh tanpa obat obatan trimakasih,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"bintang bintang <br>Bawang putih, jahe, lemon di blender... Hbs itu di masak. Setelah itu campur madu dan cukap apel. Aduk sampai rata.. Lalu di saring airnya... Di minum setengah gelas tiap hari. Kolestrol saya 225 turun ke 165 setelah sebulan konsumsi. Sekedar sharing.",0,2018-01-05T12:53:21Z,bintang bintang bawang putih jahe lemon di blender hbs itu di masak setelah itu campur madu dan cukap apel aduk sampai rata lalu di saring airnya di minum setengah gelas tiap hari kolestrol saya turun ke setelah sebulan konsumsi sekedar sharing,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,bintang bintang konsumsi Vitayang Bekatul Beras Merah setelah selesai makan siang 2kapsul dan makan malam 2kapsul.,0,2018-01-06T10:26:43Z,bintang bintang konsumsi vitayang bekatul beras merah setelah selesai makan siang kapsul dan makan malam kapsul,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok<br>Dari turunan orang tua bisa,0,2018-01-04T14:58:50Z,dokdari turunan orang tua bisa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Malem dok , mau tanya kalo migrain itu penyebabnya apa ya ? Dan solusinya bagaimana ? Soalnya sy baru 17th ,  tapi migrain sy sering sekali kambuh mendadak di saat tak terduga( saat&quot; penting  sy ) mohon solusinya kak , terimakasii",8,2018-01-04T11:32:56Z,malem dok mau tanya kalo migrain itu penyebabnya apa ya dan solusinya bagaimana soalnya sy baru th tapi migrain sy sering sekali kambuh mendadak di saat tak terduga saatquot penting sy mohon solusinya kak terimakasii,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Sang Ayu sudah pernah coba Detox?  Biasanya ciri2 tubuh yg overload toxin itu gampang migrain,  sariawan,  flu, gatal-gatal di kulit, sakit kepala,  susah tidur,  sembelit dll.",0,2018-01-05T01:56:02Z,sang ayu sudah pernah coba detox biasanya ciri tubuh yg overload toxin itu gampang migrain sariawan flu gatalgatal di kulit sakit kepala susah tidur sembelit dll,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"salam hebat luar biasa Doctor Shung,dari china nyimak...xie xie ni...🙏🙏🙏🙏💪💪💪💪💪💪💪👍👍👍👍👍💖💖💖💖",1,2018-01-04T09:39:51Z,salam hebat luar biasa doctor shungdari china nyimakxie xie ni,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,untuk  flek  hitam yg bandel  gimana  docter,0,2018-01-04T09:14:01Z,untuk flek hitam yg bandel gimana docter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Ani Yani halo bu Ani,  untuk membantu permasalahan pigmentasi atau flek diwajah. Dibantu dengan produk perawatan wajah BeautyZen O2xy face cream.",0,2018-01-05T01:53:03Z,ani yani halo bu ani untuk membantu permasalahan pigmentasi atau flek diwajah dibantu dengan produk perawatan wajah beautyzen oxy face cream,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Slm sejah tera pak dokter, pak saya mau tanya apa benar nasi yang dismpn / dipanaskan dlm rice cooker lebih dari 12 jam akan berubah menjadi racun (mengandungi racun) dan menjadi pemicu diabetes, terima kasih dok saya tunggu jwbnya.",0,2018-01-04T06:24:39Z,slm sejah tera pak dokter pak saya mau tanya apa benar nasi yang dismpn dipanaskan dlm rice cooker lebih dari jam akan berubah menjadi racun mengandungi racun dan menjadi pemicu diabetes terima kasih dok saya tunggu jwbnya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Wowwwww,,,,good info thanks lot doctor and god will bless you 👍👍👍👍👍😁",1,2018-01-04T06:00:00Z,wo info thanks lot doctor and god will bless you,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok kalau manis dari buah2an gimana ? misalnya makan melon yg manis.. semangka yg manis.. gimana kandungan gulanya terhadap tubuh kita ? Trims banyak2 Dok,2,2018-01-04T05:29:30Z,dok kalau manis dari buahan gimana misalnya makan melon yg manis semangka yg manis gimana kandungan gulanya terhadap tubuh kita trims banyak dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Kalau buah-buahan kan manisnya manis alami, tapi ada juga pedagang yang tidak jujur misal buahnya menggunakan pemanis buatan dengan cara disuntikkan. Jadi memang harus berhati-hati, pilih sayuran dan buah organik.",1,2020-04-29T12:06:52Z,kalau buahbuahan kan manisnya manis alami tapi ada juga pedagang yang tidak jujur misal buahnya menggunakan pemanis buatan dengan cara disuntikkan jadi memang harus berhatihati pilih sayuran dan buah organik,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Pembahasan ini yg sy tunggu...thx,1,2018-01-04T03:06:28Z,pembahasan ini yg sy tungguthx,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Terimakasih dok Sung untuk pencerahannya,6,2018-01-04T03:03:55Z,terimakasih dok sung untuk pencerahannya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Thanks u Daokter...,6,2018-01-04T02:15:41Z,thanks u daokter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,slm dok ya dok benar itu,1,2018-01-03T19:46:07Z,slm dok ya dok benar itu,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Sangat bermanfaat..,0,2018-01-03T19:29:44Z,sangat bermanfaat,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Trima kasih Dr Sung sungguh sangat bermanfaat ilmu2 nya,1,2018-01-03T14:43:28Z,trima kasih dr sung sungguh sangat bermanfaat ilmu nya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok kalau misal suami kena diabetes trus hubanga ma istri .klo istri hamil apakah istri n anak juga kena diabetes.makasih info nya,0,2018-01-03T14:19:21Z,dok kalau misal suami kena diabetes trus hubanga ma istri klo istri hamil apakah istri n anak juga kena diabetesmakasih info nya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Ana Ayi Ana ...nggak lah boss Aku Juga Di Tempat Kerja suaminya punya penyakit diabetes. ..Istri dn Anak nya sehat sehat aja Ko. .diabetes bukan penyakit menular Ko,0,2018-01-04T02:10:29Z,ana ayi ana nggak lah boss aku juga di tempat kerja suaminya punya penyakit diabetes istri dn anak nya sehat sehat aja ko diabetes bukan penyakit menular ko,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Ana Ayi Ana di herbal de nature  aja hub.<br>Wa : 0821 3427 3684,0,2018-02-03T09:19:38Z,ana ayi ana di herbal de nature aja hubwa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Like. .Dokter sellu mengikuti YouTube video Anda 👍👍,2,2018-01-03T13:49:26Z,like dokter sellu mengikuti youtube video anda,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,sy suka cek gula darah dok..pagi bangun tdr biasanya 110 skg 165 ap sy sdh kena diabetes dok..trimakasih ats jwb nya,1,2018-01-03T13:35:21Z,sy suka cek gula darah dokpagi bangun tdr biasanya skg ap sy sdh kena diabetes doktrimakasih ats jwb nya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"heniya sutoyo kalau gula darah puasa segitu itu udh diabetes bu, tinggal diet aja bu kecilin perut, makan teratur",0,2018-01-27T01:29:23Z,heniya sutoyo kalau gula darah puasa segitu itu udh diabetes bu tinggal diet aja bu kecilin perut makan teratur,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Reno Tomcat owh.gitu ya..mknan ap yg g blh d mkn,0,2018-01-27T01:38:32Z,reno tomcat owhgitu yamknan ap yg g blh d mkn,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Makan sayur&quot;an aja, jgn makan buah&quot;an,makan buah&quot;an ganti am buncis n tomat, apa ibu sering berkemih, sering haus dan merasa lapar?",1,2018-01-27T23:07:16Z,makan sayurquotan aja jgn makan buahquotanmakan buahquotan ganti am buncis n tomat apa ibu sering berkemih sering haus dan merasa lapar,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Reno Tomcat owh g blh mkn buah ya..sy klo mlm kencing nya sekali aj ..ga pernah lapar jg dok..tp skg sy diet g mkn nasi putih mkn sayuran aj sm buah..blh ga mkn kiwi dok atau alpukat..mksih dok,0,2018-01-27T23:15:41Z,reno tomcat owh g blh mkn buah yasy klo mlm kencing nya sekali aj ga pernah lapar jg doktp skg sy diet g mkn nasi putih mkn sayuran aj sm buahblh ga mkn kiwi dok atau alpukatmksih dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Gpp makan nasi tp ganti sm nasi merah, perbanyak makan sayuran hijau, tiap bangun tidur minum air hangat lgsg olah raga, makan setiap 6jam, kalau sarapan pagi jam 6 berarti makan siang jam 12, makan sore jam 18.00,.berhenti ngemil, mengunyah makanan hrs lembut 32x biar pencernaan g bekerja extra",0,2018-01-28T02:09:25Z,gpp makan nasi tp ganti sm nasi merah perbanyak makan sayuran hijau tiap bangun tidur minum air hangat lgsg olah raga makan setiap jam kalau sarapan pagi jam berarti makan siang jam makan sore jam berhenti ngemil mengunyah makanan hrs lembut x biar pencernaan g bekerja extra,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Thanks ilmunya dok...😍😍😍,1,2018-01-03T13:27:02Z,thanks ilmunya dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Sangat bermanfaat,0,2018-01-03T13:18:00Z,sangat bermanfaat,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Met mlm dok, tolong donk regues resdung/ingus yg ada baunya dan gak sembuh2,<br>Makasih dok,tak tunggu video selanjutnya..<br>Salam sehat luar biasa",1,2018-01-03T12:34:14Z,met mlm dok tolong donk regues resdungingus yg ada baunya dan gak sembuhmakasih doktak tunggu video selanjutnyasalam sehat luar biasa,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"娜 娜 warna hijau...<br>Belum klo ke tht, klo kedokter udah 4x blm sembuh sampai sekarang,",0,2018-01-03T14:02:07Z,娜 娜 warna hijaubelum klo ke tht klo kedokter udah x blm sembuh sampai sekarang,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"娜 娜 makasih atas infonya,<br>Mungkin entar sore, soale melaren tutup tahun baru",0,2018-01-04T05:24:41Z,娜 娜 makasih atas infonyamungkin entar sore soale melaren tutup tahun baru,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Aminovita Ami .klw sudah bau terkena sinusitis,temen ku juga begitu trus menerus beringus dan ingus nya bau bacin.",1,2018-01-10T04:31:48Z,aminovita ami klw sudah bau terkena sinusitistemen ku juga begitu trus menerus beringus dan ingus nya bau bacin,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Aminovita Ami .hrus rutin minum obat pling lama 6 bln bsa sembuh,semoga sembuh lebih cepat ya mba Amiin.",1,2018-01-10T04:32:57Z,aminovita ami hrus rutin minum obat pling lama bln bsa sembuhsemoga sembuh lebih cepat ya mba amiin,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Nita Maya amin...<br>Makasih ya, sarannya",0,2018-01-10T12:04:12Z,nita maya aminmakasih ya sarannya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,👍👍👍👍👍,2,2018-01-03T12:29:08Z,,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"dok, tolong bahas mengenai darah tinggi (hipertensi) . terimakasih.",5,2018-01-03T12:24:37Z,dok tolong bahas mengenai darah tinggi hipertensi terimakasih,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Dok suntik insulin boleh dilakukan untuk orang sehat tidak?  Untuk mencegah diabet,0,2018-01-03T12:14:35Z,dok suntik insulin boleh dilakukan untuk orang sehat tidak untuk mencegah diabet,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Adimas Panji ..jangan. .karena suntik ansulin Itu husus Untuk yg sakit diabetes aja. ..kalu mencegah Supaya Gak kena diabetes jangan Makan Yg manis manis Makan Yg Gula Gula harus Di kurangi. .dn Makan nasi pun harus Di kurangi karena nasi Itu Yg paling bahaya Untuk Orang Yg diabetes ...,0,2018-01-04T02:17:12Z,adimas panji jangan karena suntik ansulin itu husus untuk yg sakit diabetes aja kalu mencegah supaya gak kena diabetes jangan makan yg manis manis makan yg gula gula harus di kurangi dn makan nasi pun harus di kurangi karena nasi itu yg paling bahaya untuk orang yg diabetes,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,yuli Yanti ohh iya makasih infonnya,0,2018-01-04T02:19:14Z,yuli yanti ohh iya makasih infonnya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Makasih ya dok...penjelassanya...,1,2018-01-03T12:14:05Z,makasih ya dokpenjelassanya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Thanks  Dr 😍👏,2,2018-01-03T12:13:32Z,thanks dr,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,🖒🖒🖒<br>Food is medicine 🥑🥝🍊🍈🍇🍅🌽🥒🍄🥕,2,2018-01-03T12:06:44Z,food is medicine,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Farida Zoet you are right,0,2018-01-04T10:59:43Z,farida zoet you are right,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Yes, tepat sekali. Ubah pola makan yang baik dengan konsumsi buah dan sayuran.",1,2018-07-31T09:18:21Z,yes tepat sekali ubah pola makan yang baik dengan konsumsi buah dan sayuran,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Trimakasih doctor 😊,1,2018-01-03T12:04:35Z,trimakasih doctor,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,😚😚😚,1,2018-01-03T12:02:50Z,,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,makasih dok,0,2018-01-03T11:53:34Z,makasih dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Thank you dokter,1,2018-01-03T11:37:08Z,thank you dokter,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Masa bercinta Semuanya manis,<br>Baru kawin Lagilah manis, <br>Punya anak pengalaman paaaling manis. <br>Kalau dah tua yg tinggal ya...<br><br> KENCING MANIS...   😉",8,2018-01-03T11:36:42Z,masa bercinta semuanya manisbaru kawin lagilah manis punya anak pengalaman paaaling manis kalau dah tua yg tinggal ya kencing manis,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,😄,1,2018-01-03T15:05:58Z,,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Kusniah Bt Kadini Sarkawi 😄😄😄😂😂😂😂😂,1,2018-01-03T19:28:42Z,kusniah bt kadini sarkawi,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,memona miyss <br>Biasa atuh say ketawanya..  😁😁,0,2018-01-03T23:50:08Z,memona miyss biasa atuh say ketawanya,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Kusniah Bt Kadini Sarkawi r,0,2018-07-10T01:55:01Z,kusniah bt kadini sarkawi r,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"mksh dok..atas ilmuny,, bagi link ny dok..sya mau",1,2018-01-03T11:33:05Z,mksh dokatas ilmuny bagi link ny doksya mau,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,"Inti sehat : rajin olah raga (3-4x/minggu minimal &amp; sktr 30 memit tread mill ),jaga mulut (makan apa yg d butuhkan oleh tubuh bukan yg di maui oleh tubuh)",53,2018-01-03T11:30:33Z,inti sehat rajin olah raga xminggu minimal amp sktr memit tread mill jaga mulut makan apa yg d butuhkan oleh tubuh bukan yg di maui oleh tubuh,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Makasih banyak ilmunya dok..👍👍,1,2018-01-03T11:23:55Z,makasih banyak ilmunya dok,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,trimakasih dokter sung<br>sangat bermanfaat,3,2018-01-03T11:22:23Z,trimakasih dokter sungsangat bermanfaat,,,,,
BlO24liTpQ0,penjelasan_diabetes_mellitus,Mksh,0,2018-01-03T11:22:12Z,mksh,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Yg kena diabetes tinjanya seperti  tinja kambing   satu2 bulat,1,2024-11-15T11:34:24Z,yg kena diabetes tinjanya seperti tinja kambing satu bulat,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Jumlah gatis lurus | yang me mitar ke kiri dan ke kanan jumlah nya ber beda,0,2024-10-25T16:41:32Z,jumlah gatis lurus yang me mitar ke kiri dan ke kanan jumlah nya ber beda,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"Lingkaran o di dalam lingkaran o ada garis lurus | membentuk lingkaran o me mutar ke kiri dan di dalam garis lurus | membentuk o yang me mutar ke kiri ada lagi garis lurus | mem bentuk lingkaran me mutar ke kanan seperti arus bolak balik di dalam sebuah o jarak, panjang, tebal,kecepatan dan di luar lingkaran sebelah kanan bawah ada garis miring mengarah ke 18 menit dan warna berwarna hijau seperti warna hijau pada bola mata film hulk",0,2024-10-25T16:39:54Z,lingkaran o di dalam lingkaran o ada garis lurus membentuk lingkaran o me mutar ke kiri dan di dalam garis lurus membentuk o yang me mutar ke kiri ada lagi garis lurus mem bentuk lingkaran me mutar ke kanan seperti arus bolak balik di dalam sebuah o jarak panjang tebalkecepatan dan di luar lingkaran sebelah kanan bawah ada garis miring mengarah ke menit dan warna berwarna hijau seperti warna hijau pada bola mata film hulk,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"IDDM dan NIDDM,Gestasional untuk perempuan saat hamil saja! Saya berdamai dengan DM TYPE 2 NIDDM tapi saya pakai flexipen Novorapid semuanya baik baik saja saja,sekarang usiaku 57 thn,kena DM type 2 sejak thb 2004,mata normal,luka cepat kering!",1,2024-06-10T07:32:41Z,iddm dan niddmgestasional untuk perempuan saat hamil saja saya berdamai dengan dm type niddm tapi saya pakai flexipen novorapid semuanya baik baik saja sajasekarang usiaku thnkena dm type sejak thb mata normalluka cepat kering,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Kesini ada tugas😅,0,2024-02-10T04:25:42Z,kesini ada tugas,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Kenapa kaki saya terasaa kesemutan dan tertusuk jarum udah 2 hari 😢,0,2023-12-03T01:46:43Z,kenapa kaki saya terasaa kesemutan dan tertusuk jarum udah hari,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Cek gula lebih baik,0,2024-03-12T11:40:41Z,cek gula lebih baik,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,kasih super Tetra langsung kering 3 hari,1,2023-11-22T12:14:52Z,kasih super tetra langsung kering hari,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Terimakasihbykinfonyasemogabermanfaataminyarobalallamin,0,2023-10-23T09:24:50Z,terimakasihbykinfonyasemogabermanfaataminyarobalallamin,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"Makasih infonya, bermanfaat bgt",0,2023-09-03T16:48:38Z,makasih infonya bermanfaat bgt,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Tidak boleh minum obat nanti jadi penyakit,1,2023-08-31T20:52:41Z,tidak boleh minum obat nanti jadi penyakit,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Saya waktu tgl 17 ikut lomba trs lecet dan luka gak smbuh2 ampe sekarang tapi saya cek gula darah saya cuma 97 apa kah saya terkena diabetes,0,2023-08-31T06:43:52Z,saya waktu tgl ikut lomba trs lecet dan luka gak smbuh ampe sekarang tapi saya cek gula darah saya cuma apa kah saya terkena diabetes,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Saya juga ni .awal terkena pohon pakis yg kering ...udah 10 hari belum kring kering ..biasanya 5 hari udah kering 😢,0,2023-09-02T23:52:31Z,saya juga ni awal terkena pohon pakis yg kering udah hari belum kring kering biasanya hari udah kering,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"lagi butuh banget saran solusi sumpah stres bnget nih,saya lagi ngerasaan gatal luka di dekat mata kaki,awal timbulnya pertama bentol kecil trs saya garuk sampe kulit nya saya cabutin smpe mengelupas,trs makin hari makin lebar karena saya lupasin kulitnya😭,saya diamkan udh mau sebulan eh kmren saya paranas dingin karena efek sakit d kaki sampe ga bisa jalan sakit banget nih,trs tadi pagi saya berobat ke klinik d kasih salep sama obat jamur,trs tadi saya mencuci luka gatal itu kok memutih ya kulit nya d area kulit gatalnya itu,plis yang tau bantu jawab lagi butuh bnget solusiii nya takut banget punya penyakit diabtes atau gulaa yang tau bantu jawab😭🙏",5,2023-08-03T01:22:35Z,lagi butuh banget saran solusi sumpah stres bnget nihsaya lagi ngerasaan gatal luka di dekat mata kakiawal timbulnya pertama bentol kecil trs saya garuk sampe kulit nya saya cabutin smpe mengelupastrs makin hari makin lebar karena saya lupasin kulitnyasaya diamkan udh mau sebulan eh kmren saya paranas dingin karena efek sakit d kaki sampe ga bisa jalan sakit banget nihtrs tadi pagi saya berobat ke klinik d kasih salep sama obat jamurtrs tadi saya mencuci luka gatal itu kok memutih ya kulit nya d area kulit gatalnya ituplis yang tau bantu jawab lagi butuh bnget solusiii nya takut banget punya penyakit diabtes atau gulaa yang tau bantu jawab,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Sama dek aq juga badan gatal2 smpe koreng2😢😢semoga bukan diabetes amin,0,2023-08-30T05:41:17Z,sama dek aq juga badan gatal smpe korengsemoga bukan diabetes amin,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Maaf boleh tshu lukay tdk,0,2024-03-10T08:28:52Z,maaf boleh tshu lukay tdk,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Boleh tahu lukay seperti apa dan kadar gulay ssudah d cek blm,0,2024-03-10T08:32:47Z,boleh tahu lukay seperti apa dan kadar gulay ssudah d cek blm,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Laki2 umur 34thn kmren checkup krna sering rasa haus uda minum msi haus. Sering minum manis kyk es teh solo teh botol sosro. <br><br>Pas saya cek gula 300.(gula) <br>Kolestrol 250 (lemak daging) <br>Trigliserida 400an (tepung2an) <br><br>Nah pas d check kta dokter RS pik diabetes type 2. Di kasih obat janumet50/500 sama jardiance 25mg. Udah sbulan saya konsumsi obat itu turun skrg 130 gula saya. Cuma problem kyk maap ereksi masi sulit bisa ereksi tp ga bs lama dan uda ga strong alias agak letoy. Nah saya pny pertanyaan apakah kalo uda kena diabetes type 2. Trus uda jaga makan olahraga dan gula sudah d bwh 130 ereksinya bs normal atau udah permanenet wlupun gula normal tetep masalah ereksi difunsionalnya ga bs normal lg?,1,2023-08-01T09:52:31Z,laki umur thn kmren checkup krna sering rasa haus uda minum msi haus sering minum manis kyk es teh solo teh botol sosro pas saya cek gula gula kolestrol lemak daging trigliserida an tepungan nah pas d check kta dokter rs pik diabetes type di kasih obat janumet sama jardiance mg udah sbulan saya konsumsi obat itu turun skrg gula saya cuma problem kyk maap ereksi masi sulit bisa ereksi tp ga bs lama dan uda ga strong alias agak letoy nah saya pny pertanyaan apakah kalo uda kena diabetes type trus uda jaga makan olahraga dan gula sudah d bwh ereksinya bs normal atau udah permanenet wlupun gula normal tetep masalah ereksi difunsionalnya ga bs normal lg,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"Setelah gue baca komentar netizen, gue mengambil kesimpulan bahwa orang Indonesia rata² hidupnya ga sehat",4,2023-06-28T18:45:29Z,setelah gue baca komentar netizen gue mengambil kesimpulan bahwa orang indonesia rata² hidupnya ga sehat,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"Dulu gaya hidup sy sehat, pas kovit semuanya berubah",1,2023-11-22T09:48:55Z,dulu gaya hidup sy sehat pas kovit semuanya berubah,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"😂TKS , saya  sering gatal2 . Semoga bukan diabetes , saya akan giat ber olah raga . Mulai esok , berat badan saya lebih dari normal . Dari ibu Yanti E Sumalgo , Ambon .",10,2023-05-30T14:12:38Z,tks saya sering gatal semoga bukan diabetes saya akan giat ber olah raga mulai esok berat badan saya lebih dari normal dari ibu yanti e sumalgo ambon,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Rutin bekam sebulan sekali. Insya Allah sehat,3,2023-03-02T04:19:37Z,rutin bekam sebulan sekali insya allah sehat,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,Terima kasih semoga makin berkembang cenel ini,0,2023-02-22T14:59:16Z,terima kasih semoga makin berkembang cenel ini,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"Saya kecanduan fitnrs 1jm sehari, indextubuh 24, kadar lemak 17%. apakah masih bisa kena diabet.  Soalnya pernah makan nasi sepiring penuh &amp; sawo 10 buah, setalah 1jm tes gula kadarnya 500? <br><br>Biasanya sih normal",1,2023-01-04T00:52:35Z,saya kecanduan fitnrs jm sehari indextubuh kadar lemak apakah masih bisa kena diabet soalnya pernah makan nasi sepiring penuh amp sawo buah setalah jm tes gula kadarnya biasanya sih normal,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,500 itu tinggi bro..,0,2023-02-03T11:32:52Z,itu tinggi bro,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"@erwin6915 stelah ku pelajari itu mayoritas keturunan.  Ya ga apa2,  pagi kan olahraga + kopi pahit.  guldarnya 65. Barudah makan jm 11 atau jm3, tinggal kontrol saja karbonya jangan banyak,  kan dah ngerti.",0,2023-02-03T11:52:15Z,erwin stelah ku pelajari itu mayoritas keturunan ya ga apa pagi kan olahraga kopi pahit guldarnya barudah makan jm atau jm tinggal kontrol saja karbonya jangan banyak kan dah ngerti,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"@mshrk6894 karbonya gk apa² apa bnyak bro..yg penting minuman² manis ,soda makanan instan itu aja hindari",0,2023-02-03T12:25:03Z,mshrk karbonya gk apa² apa bnyak broyg penting minuman² manis soda makanan instan itu aja hindari,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,"@erwin6915 emang hasil gula darahku yg 500 itu hasil dari gula instan.  Itu dari nasi dan buah sawo dong.  Soalnya aku ga pernah makan gula &amp; minuman manis. Ga pernah makan manis,  tp nasinya 2piring penuh sama aja boong",0,2023-02-03T12:43:04Z,erwin emang hasil gula darahku yg itu hasil dari gula instan itu dari nasi dan buah sawo dong soalnya aku ga pernah makan gula amp minuman manis ga pernah makan manis tp nasinya piring penuh sama aja boong,,,,,
dDoFJXv5Z2g,jenis_diabetes_tipe1_dan_tipe2,@mshrk6894 apa manis buah bisa menyebbkn diabetes?,0,2023-02-03T12:58:08Z,mshrk apa manis buah bisa menyebbkn diabetes,,,,,
