source,date,text,likes,topic,trend_score
threads,2026-03-25,"Karena panik, aku akhirnya ke apotik terdekat utk tanya-tanya obat apa yg bisa menstabilkan gula darah. Apoteker nya bilang ""glimepirit dosis "" diminum satu hari satu kali. Nanti kl obatnya udah abis dicek lagi. Keduanya sampai hari ini masih minum obat. Tapi semalem tante ku bilang ""Kl om sih emg jelas jelas dia gatel sebadan & tiap digaruk membekas. Aku takutnya pas ngecek punya ibu kamu. Alatnya error. Hasilnya masih kebaca punya om""",0.0,diabetes,23.5
threads,2026-03-26,Kakak kakak semuanya yg sudah ikut komen disini. Terimakasih banyak atas perhatian dan saran-saran baiknya. Semuanya sudah saya baca namun mohon maaf belum bisa saya balas satu per satu. Saat ini keduanya baik om dan ibu saya. Sudah mau diajak cek hba c namun saya baru bisa mengantar di hari senin depan (tgl maret) dikarenakan saat ini saya tidak satu kota dengan keduanya. Utk obat yg dibeli di apotik sudah stop dikonsumsi. Sekali lagi terimakasih untuk saran nya 🙏,0.0,diabetes,24.0
threads,2026-03-25,"Sebagai org awam ya aku ga tau musti gimana. Yg jelas tanteku tenaga kesehatan yg kerja di IGD. Beliau bilang ""Emg sering sih nemuin alat cek gini error. Kadang hasilnya masih kebaca yg sebelum ini"" Kemaren pas mau cek x stik nya abis. Yg mau kutanyain emg bs kah alat cek begitu bs error? Parno bgt selama lebaran ini ovt kepikiran ibu 🥹",0.0,diabetes,23.5
threads,2026-03-26,"ada satu tempat yang isinya orang orang pintar dengan ilmu kesehatan yang tinggi namanya dokter dan trmpatnya namanya rumah sakit, bawa kesana ga usah sok sokan cari obat sendiri nanya di medsos kecuali memang sudah tidak sayang pada pasiennya",0.0,diabetes,24.0
threads,2026-03-25,Ngeri ya. Sillent killer banget. Cek HbA c ya kak. Periksa ke dokter penyakit dalam. Ikutin arahannya. Pengobatan jalan + modifikasi kebiasaan dan gaya hidupnya juga. Jgn salah satu. Ciri pengobatannya berhasil = ada perbaikan dan dosis obat berkurang.,0.0,diabetes,23.5
threads,2026-03-26,Lagi hamil cek HbA c parah bgt mualllll minum air gula 😭🤣,0.0,diabetes,24.0
threads,2026-03-26,Ada bpjs gratis. Jgn sembarangan minum obat cuma berdasarkan saran apoteker. Nanti pingsan mau nyalahin siapa?,0.0,diabetes,24.0
threads,2026-03-26,Saya apoteker. Ga berani ngasih obat diabetes tanpa resep dokter. Ngeri banget efeknya kalo salah. Denger ada sejawat ngasih gitu rasanya ……… 😡😢,0.0,diabetes,24.0
threads,2026-03-26,"Iyaaa ihh aku pas baca jg langsung kagett, tiba-tiba bgt glimepirid (?), trus jd trust issue, kayanya itu yg ngasih bukan apoteker deh. Soalnya kalau apoteker mana berani langsung kasih gol sulfonilurea 😭",0.0,diabetes,24.0
threads,2026-03-26,"Iya aih. Aku mah udh nyuruh igd kayanya 😭🙏. Ya ttp meskipun bukan apotekernya, apotek kan dikepalai apoteker. Kalpun TTKnya, harusnya konfirmasi kalo ada case gt 🫠🙏",0.0,diabetes,24.0
threads,2026-03-26,"Kak, langsung ke poli penyakit dalam aja, biar bisa cek (lab darah) semua sekalian. Semoga segera terkontrol ya gula darah nyokap.",0.0,diabetes,24.0
threads,2026-03-25,"Sebaiknya di cek HbA C, gula darah puasa dan gula darah jam PP (post puasa), k. Penggunaan obat an penurun gula darah tanpa kontrol bs membahayakan pasien. Sebaiknya begitu pengecekan hasilnya tinggi, lgsg di bawa ke IGD terdekat untuk mendapatkan terapi",0.0,diabetes,23.5
threads,2026-03-26,"Kenapa ga konsul ke SpPD sub spesialis diabet, Kak? Drpd diobati sendiri malah salah.",0.0,diabetes,24.0
threads,2026-03-26,Kakkkk. Kemarin kan pas malem takbir tuh poli spesialis penyakit dalam kan pada tutup. Ke igd takut disuruh rawat inap. Apalagi besoknya lebaran kak. Sedangkan kondisi klinis ibu aku ga ada lemes ga ada ngantuk atau gatel-gatel. Kalau kondisi om aku yg gatel nya udah parah sebulanan. Melihat situasi yg seperti itu sy buru buru cari obat utk menstabilkan gula darah di hari itu. Besok mau cek hba c dulu kak. Setelah itu sy periksakan ke SpPD. Makasih sarannya ya kak 🤍,0.0,diabetes,24.0
threads,2026-03-25,"kalau mau hasil yg lebih baik memang cek HbA C, kalau emng tinggi boleh segera diobati. diabetes ndak selalu dari makanan manis kok kak.",0.0,diabetes,23.5
threads,2026-03-26,Baik terimakasih sarannya dok. Sebenernya diabetes juga bs dari stress berlebih ya dok?,0.0,diabetes,24.0
threads,2026-03-26,"bisa jadi tapi banyakk kak penyebabnya, kolestrol dan asam uratnya bagaimana? obesitas atau tidak? aktivitas fisiknya bagaimana? ada genetik diabetes juga atau tidak?",0.0,diabetes,24.0
threads,2026-03-26,"Saranku sbg apoteker jangan asal ditembak obat hanya karena terbaca tinggi di alat cek mandiri kak. Belum tentu jg yg ngasih obat di apotek itu apoteker, takutnya yg jaga AA/kasir. Apoteker pun ga boleh kasih obat penyakit degeneratif tanpa penegakan diagnosa dari dokter. Apalagi kondisi pengecekannya hanya dr alat cek mandiri dan bukan gula darah puasa, jd banyak bias yg mempengaruhi. Stik alat tes mandiri itu jg ada expirednya. Jadi lebih baik dibawa ke poli PD dan minta cek HbA c sekalian.",0.0,diabetes,24.0
threads,2026-03-26,Baik kak. Jadi memang alat stik itu bisa expired ya ternyata? Senin depan baru bs bawa HbA c kak karena saya masih diluar kota. Makasih banyak insight nya 🙏,0.0,diabetes,24.0
threads,2026-03-27,Iyaa kak di botol kemasannya ada tgl expirednya. Sama kak. Semoga membantu.,0.0,diabetes,24.5
threads,2026-03-26,"Ke IGD kak, paksu waktu kena stroke GD dan Tensi / .",0.0,diabetes,24.0
threads,2026-03-25,Coba di cek ke klinik/lab/RS terdekat untuk membandingkan hasilnya jika menggunakan alat dari tempat lain.,0.0,diabetes,23.5
threads,2026-03-25,Iya katanya cek hba c sekalian ya kakkk. Huhu takut,0.0,diabetes,23.5
threads,2026-03-26,"Stop dulu minum obat yang beli sendiri itu dan segera bawa ibu sama om kamu ke dokter spesialis penyakit dalam (Sp. PD) hari ini juga. Jangan nunggu obatnya habis baru cek lagi karena angka setinggi itu butuh evaluasi menyeluruh. Diabetes nggak cuma soal suka manis atau nggak, tapi soal gimana tubuh mengolah gula yang bisa dipengaruhi banyak faktor termasuk genetik dan pola makan secara keseluruhan.",0.0,diabetes,24.0
threads,2026-03-26,Kondisi gatal-gatal yang sampe membekas hitam itu juga udah jadi tanda kalau ada masalah di pembuluh darah atau sarafnya karena gula darah yang tinggi banget itu.,0.0,diabetes,24.0
threads,2026-03-26,"YaAllah kaaa, Bapak mertuaku gd an aja udah lemes, berat badan berkurang, kaki bengkak. Bisa di bawah setelah ubah semua pola makan, rawat jalan, dan diingatkan terus minum obat. Cuma yg susah adalah Bapak mengira gula itu hanya makanan/minuman manis, padahal makan mie, tepung-tepungan, nasi putih juga.",0.0,diabetes,24.0
threads,2026-03-26,Susah kan kakkk. Cuma senin bsk mau kubawa periksa hba c dlu kakk Usia brp bapak mertuanya kak?,0.0,diabetes,24.0
threads,2026-03-26,kak. Semoga lekas membaik ya kak,0.0,diabetes,24.0
threads,2026-03-26,"Kak fyi ku kebetulan kerja di klinik yg dokternya subspesialis endokrin metabolik lebih ke diabetes center, gatal itu ciri diabet tidak terkontrol, mumpung sudah buka praktek dokter cus kesana konsul lgsg ke ahlinya. Semakin cpt minum obat semakin selamat ginjalnya kak. 🙌🏻🤗",0.0,diabetes,24.0
threads,2026-03-26,Kakkkk terima kasih banyak 🤍🤍🤍 Senin dpn aku baru di tempat dmn ibuku tinggal kak. InsyaaAllah senin dpn mau hba c dlu,0.0,diabetes,24.0
threads,2026-03-26,"Error itu, cobain ke sepuluh orang, apakah masih ratusan, hasil test nya.. Ada masa daluarsa strip juga.. Kalau benar , behh udah sekarat itu harusnya",0.0,diabetes,24.0
threads,2026-03-26,"Better saranin ke puskesmas buat konsul ke dokter umum, terus minta di rujuk ke dokter spesialis penyakit dalam, barangkali bener, soalnya Diabetes Melitus ada yg tipe & tipe , jadi terapi obatnya beda setiap kondisi gabisa disamain atau cuma beli di apotik.",0.0,diabetes,24.0
threads,2026-03-26,"Hai kaakk iya senin mau diajak periksa keduanya, baik om dan ibukuuu. Kl besok akunya msh blm di kota tempat ibuku tinggal.",0.0,diabetes,24.0
threads,2026-03-27,"gula darahku hampir aja udah sakit semua ini badan apalagi , cepet sembuh buat ibu ya kak. cek hb ac aja lebih akurat, obatnya minta dokter biar jelas dosisnya soalnya GD nya udah tinggi. wajib rutin olahraga kak, jika memungkinan bisa olahraga angkat beban, itu efektif bgt turunin GD, minum susu diabetasol juga biar stabil gula darahnya biar engga naik turun, banyakin makan realfood kayak tahu tempe, sayuran, telur, ikan, dll",0.0,diabetes,24.5
threads,2026-03-27,Coba Mama suruh cek HbA c. Jd bisa tau gula darah bln terakhir.,0.0,diabetes,24.5
threads,2026-03-26,"Padahal energi buat ke apoteknya bisa bgt lih dipake buat ke dokter, ke prodia, kemana kek yg beneran ada tenaga medis yg bener faham dan emang profesional di bidangnya 😌",0.0,diabetes,24.0
threads,2026-03-26,Iya kakkk siap. Waktu itu malem takbir. Di lain sisi karena panik juga. Ini mau kubawa periksa HARI INI juga ga memungkinkan aku masih di malang,0.0,diabetes,24.0
threads,2026-03-26,"orang-orang bs percaya lgsg sama satu alat lgsg makan obat yah… 🫣 Dokter ngomong aj masih sering salah diagnosa.. Semoga segera cek lab yaaah kak, minimal ada data valid dluu",0.0,diabetes,24.0
threads,2026-03-26,"Kakkk aku panik bgt waktu itu karena itu angka nya gak rendah. Takut ibu kenapa tapi juga beliau ga mau diajak ke IGD. Om juga begitu. Apalagi orgtua ya merasa dirinya ga kenapa susah kakkk susah mau edukasi orgtua ini. Besoknya lebaran lagiiii. Dipaksa ke RS pun gak akan mempan mikirin lebaran dulu. Ga bs aku jelasin disini, beliau (om & ibu) blg aku gpp udah gpp. Tapi aku yg kepikiran parah mana skrg msh mudik balik minggu. InsyaaAllah senin aku bw cek hba c kak. Makasih sarannya yaaa..",0.0,diabetes,24.0
threads,2026-03-26,"Pertanyaannya apakah sticknya baru apa lama? Karena stick test itu ada shelf live nya juga, karena mertua juga diabet, ada alat cek gula suatu saat ketemu kadar gulanya ab padahal sebelumnya sudah bisa under dengan. Obat dan pola makan, kemudian langsung cek di lab ternyata ya sekitar an. Ternyata sticknya sudah lama dari dibuka lebih dari bulan. Coba beli stick baru lagi aja trus di cek",0.0,diabetes,24.0
threads,2026-03-26,"Saya paham, ini masa lebaran. Kamu bisa ke apotik kayak guardian yg ada layanan cek gula darah. Ada yg tes gula darah sewaktu, atau dengan puasa. Kalau fix setinggi itu gula darahnya, langsung dibawa ke dokter mana sj yg buka ya. Jangan langsung dikasih obat. Bisa meninggal kalau hipoglikemi akibat minum obat gula yg tidak tepat dosisnya. Kalau kepepet bgt bisa ke halodoc atau alodokter.",0.0,diabetes,24.0
threads,2026-03-26,Iyaa kakkk terima kasih sarannya. Kedua nya sdh stop obat dan mau periksa InsyaaAllah senin depan,0.0,diabetes,24.0
threads,2026-03-26,Yaampun kak sy baca utasmu sambil ngemilin nastar. Auto berhenti makan 😅,0.0,diabetes,24.0
threads,2026-03-26,"Kakkk km tau, ini kan cek gula nya pas malem takbir. Besoknya lebaran. Semua keluarga termasuk aku stop jajanan manis padahal itu kue suguhan kami sendiri. Aku dan ibuku jualan nastar juga kak. Cookies gitu deh pokonya. Jadi auto stoppppppp nyemilin 🥹🥲😂",0.0,diabetes,24.0
threads,2026-02-06,"Buat yg nanya nanya sekali lagi. Aku umur . Gaada turunan diabetes. Kena Diabetes baru aja Agustus . Koma, dan inap di ICU hari, di RS hampir sebulan. Hampir hilang ingatan, hampir ilang kemampuan motorik, krn keracunan gula. Penyebabnya? - begadang tiap hari - ngemil tengah malam - suka makan manis kayak donat, brownies, dubai coklat, roti an, smua yg manis dan viral pokoknya. dan itu hampir tiap hari - manajemen stress buruk Kalo ini adalah kebiasaan kalian, saran gue; KURANGIN.",0.0,diabetes,24.45
threads,2026-02-06,"Reply to unavailable post Buat yg tanya treatment nya gmn, Pokoknya skrg aku udh GAK makan: - nasi putih - dessert - minuman manis - tepung an dll Pokoknya in a strict diet gituuu yaa.",0.0,diabetes,24.45
threads,2026-02-06,"Terima kasih ajakannya kak, jadi: . Tidur cepat, paling lambat jam (optimalkan - jam tidur) . Tidur cepat = tidak makan/ngemil tengah malam . Kurangin makan manis an . Manajemen stress: Meditasi/breathwork, olahraga (kardio, yoga, senam, kalistenik), cari teman yg bisa saling influence healthy lifestyle.",0.0,diabetes,24.45
threads,2026-02-06,Iya bener gitu,0.0,diabetes,24.45
threads,2026-02-06,"Hai kak. Smoga lekas diberi baik keadaannya ya. Dan saya bersaksi smua kebiasaan yang kelihatan remeh diatas adalah pintu gerbang DM. Saya sndiri tahun kuliah mlakukan itu smua dan ends up keguguran x dan stelah dicek: PCOS dan hiperinsulinemia. Gulanya OK tp bgitu cek insulin udh tinggi skali. Tanda insulin mulai ga sensitif lagi ke otot. Dan akhirnya syapun ubah lifestyle drastis dan alhamdulillaah skrg sudah stabil. DM is closer than you think, warga.",0.0,diabetes,24.45
threads,2026-02-07,"Maaf kl komen saya rada OOT ya kak. Makanya saya heran liatin netijen yg bangga posting makan Indomie bungkus ditambah nasi sepiring penuh. Tiap diingatkan malah balas ""yg penting bahagia"" Mindset bangga berpola makan ngawur kayak gini sangat menyedihkan",0.0,diabetes,22.5
threads,2026-02-06,"jadi gini kak, kadang orang yang gak gemuk alias kurus mikirnya ga mungkin kena diabetes, tapi ternyata itu semua salah.. yang bener harus rajin cek gula darah ya.. soalnya saya juga mantan prediabet gula darah puasa di waktu itu, puji Tuhan tersadarkan dan sekarang sudah normal",0.0,diabetes,24.45
threads,2026-02-06,"Oh ternyata diabetes ya dek. Puji Tuhan udah pulih. Teringat teman kerjaku beberapa hari lalu harus meregang nyawa karena diabetes. Ngelihat nya yang sedang koma waktu itu sebelum berpulang sangat membekas. Pola makannya dulu sangat buruk, terakhir kadar gulanya sampai .",0.0,diabetes,24.45
threads,2026-02-07,Ngomong diabetes tapi gak ada angka HBA C nya 😂,0.0,diabetes,22.5
threads,2026-02-07,Tp gak ada link shopee juga berarti beneran om 🫣. Biasa threads yg beginian ujung nya ada link shopee,0.0,diabetes,22.5
threads,2026-02-10,Iya. Just a friendly reminder ☺️,0.0,diabetes,26.65
threads,2026-02-07,Padahal ga obes ya kak n masih muda.. Ku kira dan pada umumnya org obes dlu baru kena diabet 🥲 trnyata gaya hidup berpengaruh bgt,0.0,diabetes,22.5
threads,2026-02-06,"Kalo buat kalian yg harus tugas negara kayak kerja shift malam di pabrik, rs, hotel, gpp bergadang asal jangan makan saat shift malam. Tetap kurangi makanan sumber karbo (nasi, tepung, sagu, kentang, sagu, ubi, singkong, dll porsinya cukup % dari porsi yg dimakan), kurangi juga gula dan pemanis lainnya serta kurangi buah gk boleh setiap hari. Kalo mau jelas lihat Instagram @ xuxuboen . Dengan metode psxx nya, semua penyakit gangguan metabolisme akan membaik tanpa minum obat an tiap hari.",0.0,diabetes,24.45
threads,2026-02-06,"Trims kak sebagai literasi, di usia tahun dampak terasa untuk pola makan tidak sehat. Orang menyeduh kopi pait mungkin sebagai nasihat diri sendiri dan penikmat gula",0.0,diabetes,24.45
threads,2026-02-07,Apa yg dirasain ka sebelum tau kalo kena diabetes?,0.0,diabetes,22.5
threads,2026-02-07,"ini tanda P Diabetes, cek aja gula darah sewaktu di klinik klinik biasanya ada untuk skrining awal ka",0.0,diabetes,22.5
threads,,d KURANGI + mesti jaga/perbaiki metabolisme,0.0,diabetes,0.0
threads,2026-02-06,"Begadangnya biasa jam brp tidurnya ka ,, agak susah juga ini soal tidur 😴",0.0,diabetes,24.45
threads,2026-02-06,"Jam pagi dulu. Krn stress kerjaan, lembur, meeting dll",0.0,diabetes,24.45
threads,2026-02-07,"Baca ini jadi keingat sebulan yg lalu adik sepupuku berpulang karena tiba tiba dikabari koma dan gula darahnya . hari ranap akhirnya berpulang. Usianya masih sangat muda. Tante cerita tdk ada keluhan, karena anaknya aktif organisasi. Dan ceria. Anak satu satunya dari pamanku. 🥀",0.0,diabetes,22.5
threads,2026-02-06,hba c brp kak ?,0.0,diabetes,24.45
threads,2026-02-07,", % tadinya. Skrg udh , %",0.0,diabetes,22.5
threads,2026-02-07,"Buset, masih tinggi gila itu",0.0,diabetes,22.5
threads,2026-02-07,Ya bukan sulap kak. Namanya jg proses penyembuhan ga ada yg instant yea hahaha,0.0,diabetes,22.5
threads,2026-02-07,Berarti harus minum obat diabetes terus dong selama nya?,0.0,diabetes,22.5
threads,2026-02-07,"mg lalu sy jg kena hipertensi / dpt obat lalu semenjak itu sy perbaiki tidur tidur under jam . Makan close jam atau mlm. Keesokan harinya sy mulai makan di jam atau siang. nasi sedikit, dibanyakan telur rebus buah sayur. Olahraga masih tipis .. Setelah mg cek lg tensi / , sudah agak lumayan.. apakah sudah benar spt ini?",0.0,diabetes,22.5
threads,2026-02-07,“Koma tidak memberi pemberitahuan. Kerusakan organ tidak mengirim surat peringatan. Dan rumah sakit tidak menerima alasan ‘saya tidak tahu’.”,0.0,diabetes,22.5
threads,2026-02-06,"Kak, perhatikan juga food label. Suka banyak “hidden sugar”. And just a friendly reminder: gula itu bumbu dapur di Indonesia (mostly Asian food). Jadi suka lupa meski bentukannya bukan dessert, namun ada gula-nya.",0.0,diabetes,24.45
threads,2026-03-05,"Betul kak. Semoga cerita kakak bisa menginspirasi orang lain untuk mulai menjaga kesehatan dirinya, dengan cara: nggak makan atau minum manis kebanyakan, tidur cukup, manajemen stres baik (bukan dengan makanan). Sehat selalu ya kak.",0.0,diabetes,26.45
threads,2026-02-07,"Setuju, jadi banyak faktor ya ges bisa kena penyakit kronis. Jangan sepele, usia brp aja skrg bisa kena diabetes, Begadang dan tidak bisa kelola Stress juga pemicu melonjak gula darah. Saran : sering cek kesehatan juga, dan cek cara kelola stress. Karna hidup jangka panjang perlu cara juga untuk hal ini sangat penting, bukanlagicuma bangun, aktivitas, tidur & Makan x sehari🙏🏻❤ salam sehat smua",0.0,diabetes,22.5
threads,2026-02-07,Saran akusi beli kue keto tanpa tepung dan gula di moaicheese. Gulanya murni stevia,0.0,diabetes,22.5
threads,2026-02-06,Njirr tahun ternyata. Lahir dong? Itu mah ya gen Z. Bisa²nya bikin thread 'gen z gak bakalan tau blablabla'. Kocakkkk,0.0,diabetes,24.45
threads,2026-02-05,"Warga thread Yang usia - an , tapi sampai saat ini ga minum Obat darah tinggi & kolestrol & diabetes Selamat ya..",0.0,diabetes,25.55
threads,2026-02-07,"Banyak yang DM aku nanya, gimana caranya tetap fit & nggak bergantung obat di usia +. Aku jawab satu-satu ya, pelan-pelan 🤍 Kalau ada yang mau ngobrol juga, DM aja.",0.0,diabetes,22.5
threads,2026-02-05,"Alhamdulillah Ananda, saya tahun lebih, tidak ada obat yang saya konsumsi , kecuali kalau sakit kepala minum obat terus tidur. Kopi sehari cangkir, makan semua makanan halal , kecuali yang saya tidak suka dari dulu. Tidak berolahraga, atau gym.",0.0,diabetes,25.55
threads,2026-02-06,"Aku umur ...ga minum obat darah tinggi, kolesterol dan diabetes...TAPI minum tamofen ( penyitas kanker payudara ) utk tahun ke depan....apa aku berhak ikut dapat ucapan "" selamat "" ?",0.0,diabetes,24.45
threads,2026-02-05,"akhir gula darah saya tinggi sekali sampai kena neuropatik syaraf ,hampir bulan gak bisa jalan.....sejak itu rubah pola hidup....alhamdulilah skrg gula darah normal,stop obat....BB dari turun ,latihan angkat . beban tiap hari jam,joging mnt.....usia tahun bulan ini",0.0,diabetes,25.55
threads,2026-02-06,"Saya tahun dan sudah tahun lebih tidak pernah minum obat apapun termasuk vitamin yg berbentuk obat kimia, alhamdulillah sehat mampu jln kaki puluhan km",0.0,diabetes,24.45
threads,2026-02-05,"tahun. TB , BB . Imut kan ya? Bersyukur sampai sekarang no kolesterol, no diabetes (papa meninggal di tahun ke- karena diabetes). No asam urat (masih mampu ikut run dan mendaki gunung setiap hari di tempat mengajar, di pedalaman). Kuncinya? Gaya hidup sehat: olah raga meski pun sekadar jogging pagi dan sore, banyak minum air putih, terapi sayur, jadi fruit lover sejak remaja. Satu lagi: selalu tersenyum (mungkin karena saya guru PAUD ya 😄)",0.0,diabetes,25.55
threads,2026-02-06,tambahin yg giginya masih lengkap ada gak yah?,0.0,diabetes,24.45
threads,2026-02-05,"Aku ada tensi ketauan usia tth alhamdulillah langsung rubah pla hidup pola makan,awal diet IF, sekarang sdh bulan rutin jalan kan puasa senin dan minum rimpang an alhamdulillah tensi stabil tanpa obat-obatan",0.0,diabetes,25.55
threads,2026-02-06,"Saya ( thn) sering ditertawakan temen kalo pas makan bareng-bareng. Saya kebetulan nggak doyan 'daleman', lele, gabus, lindung, tongkol, cumi-cumi, duren, Pete, jengkol dan tauco. Suatu hari ada MCU dari tempat kerja, asam urat, kolest dan guldar bagus semua. Saat ditanya ttg pola makan, sy jwb kalo nggak pernah makan spti yg sy sebutkan td. Om Dokter senyum sambil acungin jempol ☺",0.0,diabetes,24.45
threads,2026-02-06,"Me, yo nggak minum obat darah tinggi, kolesterol, diabetes..tapi berjuang melawan gerd.. no body is perfect..👍",0.0,diabetes,24.45
threads,2026-02-05,", hasil MCU selalu bagus jd ga butuh obat, usia biologis an Butuhnya: - olga rutin (sjk usia , msh butuh smp skrg) - jaga makan, yg sehat aja, comfort food sesekali boleh lah Udah itu aja, aman hidup",0.0,diabetes,25.55
threads,2026-02-06,"Alhamdulilah menuju thn. Ngga ada minum obat kolesterol, darah tinggi atau diabetes. Smg kita selalu sehat. Aamiin",0.0,diabetes,24.45
threads,2026-02-06,Alhamdulillah...saya ke dokter juga gk pernah... Sehatkanlah badanku dan mudahkanlah ibadahku dan rezekiku... Aamiin Yaarobbal'aallaamiin 🤲,0.0,diabetes,24.45
threads,2026-02-06,Aamiin yra,0.0,diabetes,24.45
threads,2026-02-05,"Sy ga minum obat apapun. Tapi di kotak obat selalu sedia. Krn puasa ga sahur, pas buka makan sayur sedikit, telur wajib, ikan ayam daging ganti an, tahu tempe. Dah lama ga makan nasi. Sesekali cheating mkn kue, mie tp jarang banget. Buah jg ga. Tiap pagi cek tensi dan dargul. Kopi, teh ga.",0.0,diabetes,25.55
threads,2026-02-06,"Maaf bu, tapi sahur itu sunah muakkad ( sangat dianjurkan ), makanlah walau sedikit, dan jaraknya jangan terlalu jauh dengan subuh",0.0,diabetes,24.45
threads,2026-02-06,Alhamdulillah usia + Bismilah tdk akan menyentuh sampai akhir hayat.. Kobul ya Allah🤲🤲,0.0,diabetes,24.45
threads,2026-02-05,"Alhamdulillah aku ga dn smg sll sehat, umurku th anak tp msh suka Olga zumba + kick boxing dn mengelola stres dg me time",0.0,diabetes,25.55
threads,2026-02-06,Terima kasih .. saya th dan bulan ini hrs minum obat krn darderdor kena autoimmune dan hrs minum obat ckp keras dan banyak .. sehat badan dan jiwa ku 😅,0.0,diabetes,24.45
threads,2026-02-07,"ke alhamdulillah belum konsumsi obat itu… rajin bekam Topung, olahraga jalan kaki, tenis, gym kadang paddle",0.0,diabetes,22.5
threads,2026-02-06,"Alhamdulillah sy , so far so good, aman dr diabetes dan darting.",0.0,diabetes,24.45
threads,2026-02-05,Terima kasiiihh..pakailah metode pola makan yg mindfull.. jangan over...aku udh stop minum manis sejak th yg lalu. Makan fast food bln sekali. Makan mie instan bln sekali.jus buah setiap hari. Yoghurt utk kesehataan pencernaan dan kewanitaan. Air putih minimal L.,0.0,diabetes,25.55
threads,2026-02-06,alhamdulillah masih menikmati sop kaki kambing dan duren,0.0,diabetes,24.45
threads,2026-02-06,😍😍😍,0.0,diabetes,24.45
threads,2026-02-06,Wihh,0.0,diabetes,24.45
threads,2026-02-06,Hahaha,0.0,diabetes,24.45
threads,2026-02-06,Alhamdulillah sy gak konsumsi obat apa .. pusing cuma gosok pake my kapak cukup. Jangankan saya .. mamaku th juga,0.0,diabetes,24.45
threads,2026-02-07,"Huhuhu aku baru tahun udah mnum obat psikiater, obat tensi pagie mlem obat jantung siang obat Gerd akud obat batu empedu 😭😭😭 doain aku y smoga cepet sembuh",0.0,diabetes,22.5
threads,2026-02-06,"Saya umur menuju ,kakak saya dan kakak lg gigi masih utuh, Alhamdulillah tdk minum obat darah tinggi,no kole,no diabetes Kuncinya : Waktu kecil org tua saya tdk kasih anaknya minum manis,tdk makan gorengan/krupuk,tdk makan mie instan,tdk makan jajan manis,Chiki,es krim,no nasi goreng,tdk pernah minum obat warung,tiap hari makan nasi dan sayur,ayam goreng biasanya ayam kampung. Ibu saya seorg perawat,iziinn 🙏",0.0,diabetes,24.45
x,2026-02-01,@keshikiayame Mau Tiramisu Brownies rasa fav ini dan pertama kali dapet tuh pas bapak sakit dijenguk ada yang bawain ini. Karena bapak diabetes ya ndak boleh makan. Kita anak2nya yang makan. Oh my gosh best brownies ever. Nikmat belum ada yang ngalahin. Di Cirebon ada jadi ga perlu jastip2,0.0,diabetes,20.3
x,2026-02-01,@sundari1552748 Iya betul pastikan ngak penyakit diabetes iya...takut kalau ada diabetes memeknya dihurung semut log ....,0.0,diabetes,20.3
x,2026-02-01,Ancaman Komplikasi Diabetes di Balik Anggapan 'Boleh Gemuk Asal Sehat' https://t.co/HAF1a5LENy,0.0,diabetes,20.3
x,2026-02-01,@cursedkidd jgn nnti km diabetes,0.0,diabetes,20.3
x,2026-02-01,Riset UNG Ikan Hulu u Berpotensi untuk Perawatan Luka Diabetes via @darilautID https://t.co/bb32hU2F86,0.0,diabetes,20.3
x,2026-02-01,@Fahrihamzah Perut semakin tambun isinya uang haram hasil menjilat tunggu diabetes datang.. Selamat menikmati.,3.0,diabetes,20.3
x,2026-02-01,@poetryuds nanti diabetes aku ,0.0,diabetes,20.3
x,2026-02-01,@shinyutsel @TWS_PLEDIS yang ini manisnya gak bikin diabetes wkwkwk ,0.0,diabetes,20.3
x,2026-02-01,diabetes aku liat ini pagi lucu bgt jahsjaha,0.0,diabetes,20.3
x,2026-02-01,@si_demplonn Habis makan ini diabetes ,0.0,diabetes,20.3
x,2026-02-01,@halfaehalfhuman Main to khud bnati ammi khatin din ba din moti hoti ja rahi hain kio k un sy raha nahin jata hay dieting aside diabetes hy wja Khana km karti he nai hain Bohat bad parhezi kartin Jab me na dun to kehtin Tum nafarman ho Hahahahaha,1.0,diabetes,20.3
x,2026-02-01,@seramorrr Enak banget tpi bikin diabetes,0.0,diabetes,20.3
x,2026-02-01,@AA_AlyaJKT48 sama sama sayang!!!! good night sayangku makasii gara gara kamu live rasa cape aku berkurang banyak‍️‍ lov u cintaku‍️‍ manis bgt senyuman km gakuat liat takut diabetes,0.0,diabetes,20.3
x,2026-02-01,@rayestu Yg penting bisa ngeklaim negara paling bahagia di depan negara barat. Padahal orang barat duit untuk makan aja bisa kena diabetes dan stroke sehari. Lah kita makan nasi garam dikira bersyukur terpaksa bjiiiirrr,0.0,diabetes,20.3
x,2026-02-01,cheesecake tiramisu laban san sebastian harr cheez khanay ka dil kar raha fuck hyperglycemia fuck diabetes,1.0,diabetes,20.3
x,2026-02-01,@ilhampurnama887 dari dulu banyak korban.ada yg dijebak bank rampok ada yg salah krn kurang ngerti ada juga yg terbantu sistem kpr. harusnya negara beri pendidikan pada rakyat dalam banyak hal.supaya tidak terjebak kpr spy tidak diabetes krn jajan makan minum manis spy tidak bodoh tidak miskin.,0.0,diabetes,20.3
x,2026-02-01,@Rifky_Mozzza @bardanslm bukannya kecover yah kalau check-up rutin pakai BPJS? soalnya papaku rutin check-up ke dokter karena punya hipertensi dan diabetes sekalian ambil obat hipertensi semuanya di cover oleh BPJS kok,0.0,diabetes,20.3
