source_id,username,date,content,platform,load_timestamp,data_source,content_hash
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,kemalardiyanto,2026-02-08 07:00:00+07:00,"Insulin oke kak untuk short term management. Aku asumsi dokternya juga nyaranin perubahan pola hidup ke kakaknya kan? Diikutin aja itu kak sarannya, walaupun kedengerannya klise ☺",threads,2026-06-15 23:29:10.477375,threads,c0d4739311f50d06eeb9dee5d140c619
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-08 07:00:00+07:00,"baikk kak, semua yg disaranin jg dijlnkan ka, sdh stop mknnan minuman manis",threads,2026-06-15 23:29:10.477375,threads,fa8ded39a9cc260eb28c4d79939dcc69
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,melda_lamtiur,2026-02-08 07:00:00+07:00,"Strength training ka, benerin pola makan, tidur cukup [ini penting]",threads,2026-06-15 23:29:10.477375,threads,129e772823c4fedd5bf952d71265b7d7
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-08 07:00:00+07:00,terimakasih ka,threads,2026-06-15 23:29:10.477375,threads,3b4853eb12b038bad8a1cc829ee69cfa
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,dwishavinkova,2026-02-08 07:00:00+07:00,Klo aq dgn rutin jaga pola makan dan terapi nugabest🤗bisa dicek di IG nugabest indonesia,threads,2026-06-15 23:29:10.477375,threads,05f4e84cc7820f0d1e83f397d553d198
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-08 07:00:00+07:00,mkasih infonya k,threads,2026-06-15 23:29:10.477375,threads,817ffb8a7942cc218364040b7d58ca49
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,elsa.harlie,2026-04-10 07:00:00+07:00,"Rubah gaya hidup kak, rutin olahraga angkat beban efektif turunin gula darah, minum susu diabetasol coba kak, bagus buat stabilin gula darah. Plisss jangan diabetes kayak aku😭",threads,2026-06-15 23:29:10.477375,threads,3981447efd058840b39127c565cfb877
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-04-10 07:00:00+07:00,yess kakkk terimakasih,threads,2026-06-15 23:29:10.477375,threads,e4ab20158994fc241ec0a1ccca7b09eb
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,bundaeabiyyukhanza,2026-02-08 07:00:00+07:00,"Kebalikan nya ama aku,,aku malah hipo,dan telat makan sedikit aja auto turun drastis itu GD di angka an,gemetar, deg an,keliyengan, aku emang kurang suka manis jd lah kalo kumat ya mau ga mau makan roti an,beli es krim,makan nasi yg banyak,",threads,2026-06-15 23:29:10.477375,threads,65363c2238a9bd25b16e5aa65e6b18d1
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,bundaeabiyyukhanza,2026-02-08 07:00:00+07:00,"Kalo aku GD sering turun,krn awalnya diet if, jam, jam,sampai puasa senin kamis jam,kurangi karbo,kurangi manis an,dan alhamdulillah kuat,krn org GD rendah itu kuat nahan lapar beda ama GD tinggi yg susah sering kelaparan, ga kuat nahan lapar,dan ngantukan,",threads,2026-06-15 23:29:10.477375,threads,b2e91149218f8f9c2e668e789b08e7f6
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-08 07:00:00+07:00,"ngeri jg ya kak, karena semua harus seimbang",threads,2026-06-15 23:29:10.477375,threads,58cce5c6504e41ec6ac55e0bac33afe8
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,arief_hwie,2026-02-07 07:00:00+07:00,"Sudah tes darah gula? Berapa hasilnya? Tes gula darah sewaktu atau puasa? Penegakan diagnosa diabetes biasa dari nilai Hba c harus dites dulu, tidak bisa hanya dari tes gula sesaat. Apalagi kalau tesnya habis AYCE dan minum es teler porsi..... Kalau nurunin gula darah, selama normal besok akan turun sendiri kok. Kurangi aja karbo dan minuman dengan kadar gula tinggi (boba milk misalnya)",threads,2026-06-15 23:29:10.477375,threads,8d16758a9dac846c838fb8126b9e2440
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,m_ev07,2026-02-07 07:00:00+07:00,Kalo cek gdp selama - jam puasa angkanya apa termasuk prediabet?,threads,2026-06-15 23:29:10.477375,threads,c2756912254cc2dcc44c2b1801c344ec
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,arief_hwie,2026-02-08 07:00:00+07:00,"Setahu saya ouasa cukup jam, dan kalau masalah prediabet bukan cuma dari hasil sekali tes ya. Harusnya Hba c kalau mau tahu prediabet atau tidak nya",threads,2026-06-15 23:29:10.477375,threads,5877d12556739cd29f8e22e316ed0178
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,yunitayeniii,2026-02-18 07:00:00+07:00,"nge gym kak, itu efektif. mulai cut gula juga, kalo ga belum bisa ganti gula pake nulife sweetener/stevia, insya aman ga bikin gula darah melonjak",threads,2026-06-15 23:29:10.477375,threads,3e4a901f33f258d2c4ac478cf0ce2232
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,m_r3z4,2026-02-08 07:00:00+07:00,"kalau sulit kurangi yg manis, bertahap kak ganti gula nya ke stevia",threads,2026-06-15 23:29:10.477375,threads,c0e5c3314b90bc357fd3f33ac727fdee
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,anggitazhenk_,2026-02-08 07:00:00+07:00,"mksh kak, ini juga udah samsek ga pake gula, cm masih makan nasi putih",threads,2026-06-15 23:29:10.477375,threads,3b23a77fe6ecdbd32ad7cc195f72a20f
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,iwanbeatri,2026-02-08 07:00:00+07:00,"Jawaban nya sangat mudah dan jelas, tp susah dilakuin",threads,2026-06-15 23:29:10.477375,threads,7c21b96f91d81fbe637de9cf298a7198
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,liemonica97,2026-02-08 07:00:00+07:00,"Ubah gaya hidup, dr makan tdur dan olahraga..",threads,2026-06-15 23:29:10.477375,threads,59aaaa55a715873104bb365e5c252b5b
https://www.threads.com/@anggitazhenk_/post/DUdG-AXEl7D?xmt=AQG0AYqe7i-TF9XEeiQU3s7XutbgNRKypgefyRC0HXNcVA,aproudredneckwife,2026-02-08 07:00:00+07:00,Salah satunya kurangi stress. Stress naik berarti kortisol naik akhirnya tidur gak teratur dan akibatnya gula darah naik.,threads,2026-06-15 23:29:10.477375,threads,844cc6f66d8fe743145b495540a0d133
